ID beta
BOM00033124 0.352221006248444
BUM00015502 0.148292353110273
BUM00015552 0.219221557285155
BUM00015614 0.144654211800424
BUM00015730 0.0872813703414237
BXM00096315 0.793639334294574
CA001010235 -0.99558204992713
CA001010720 0.44227231357937
CA001010780 0.531791211126463
CA001011500 0.150530958931938
CA001011920 0.341891895747571
CA001011922 0.289311018095419
CA001012008 0.445587320090571
CA001012010 0.436459874428895
CA001012040 0.277540124097329
CA001012046 1.55563028026611
CA001012055 0.611902983553942
CA001012475 0.806926565143809
CA001012550 0.340103276965664
CA001012562 -0.845336296089542
CA001012570 0.133654216219582
CA001012573 0.335480528564914
CA001012628 0.145729091056915
CA001012655 0.136488954580649
CA001012700 0.579256387227318
CA001012710 0.5249161347544
CA001013051 0.331423301365764
CA0010130MN 0.337553813748916
CA001013720 0.384869872555244
CA001014430 0.134275288633327
CA001014493 0.517547088323462
CA001014820 1.2254636615534
CA001014931 -0.0245904727378426
CA001015105 0.531231443234104
CA001015111 -0.565283259058116
CA001015160 0.416503698024797
CA001015630 0.663138804717811
CA001015638 0.37293912648465
CA001016120 0.41688177636353
CA001016203 0.535332340751209
CA001016335 0.485902087476814
CA001016640 0.618990741364468
CA001016641 0.229514600263056
CA001016780 0.197229671367412
CA001016940 0.303163379894443
CA001016942 -0.122902409518988
CA001016990 0.306343546920455
CA001016992 0.195320300637718
CA001016995 0.349545218911889
CA0010169DK 0.414028198810226
CA001017000 0.271731131873791
CA001017098 0.16631362604196
CA001017099 0.56303577941935
CA001017101 0.324692861121754
CA001017230 0.346803162523596
CA001017254 0.560414542662831
CA001017556 -0.67926638707605
CA001017559 0.957110399253481
CA001017570 0.509884257502745
CA001017610 0.0602991865073492
CA001018595 -0.272248433238188
CA001018598 0.529563784858079
CA001018610 0.366322594145118
CA001018611 0.299628641550749
CA001018616 0.123273250346129
CA001018620 0.208859913691059
CA001018640 0.220991171680241
CA001018642 0.284356686604128
CA001018651 0.325210966225578
CA001018660 -0.132291213915211
CA001018935 0.454546939192638
CA001018FJ5 0.583749364289837
CA001019010 0.0194843755161266
CA00101C0ME -0.0233836410712899
CA00101HFEE 0.377626494961494
CA00101Q655 -0.935276286417027
CA00101QFEG 0.123468341727275
CA001020270 0.488017011534289
CA001020590 0.491573349858102
CA001020880 0.27075175583545
CA001020881 1.53479640542554
CA001021260 0.742321395431067
CA001021261 0.318472253215992
CA001021262 0.611915230863657
CA001021263 0.240000697134838
CA001021265 0.215241862068886
CA001021266 0.410022437043353
CA001021320 0.410909572744372
CA001021330 0.35690254177421
CA001021480 0.316222934095644
CA001021737 0.520933264508315
CA001021830 0.24730983576534
CA001021838 0.0376440637988503
CA001021850 0.308378146020208
CA001021950 0.322209265753404
CA001021960 0.462292616238966
CA001021988 0.479387968328343
CA001021989 0.3045494062991
CA001022250 0.505649359715464
CA001022430 0.868416694960523
CA001022436 -0.902041214611698
CA001022571 0.362487793725409
CA001022688 1.00920735838051
CA001022689 0.445630648500864
CA001022795 0.348074756079489
CA001023037 0.980614223795001
CA001023042 0.181945504369818
CA001023462 0.632578690334695
CA001023590 1.11477560412723
CA001024485 0.682226968534732
CA001024590 -1.06394885198294
CA001024592 0.540970528543037
CA001024638 0.281963336154806
CA001024642 0.342011233270254
CA001025230 -0.691175811506029
CA001025240 0.246915490432737
CA001025254 0.386007587224428
CA001025340 0.334257320782394
CA001025370 0.291571759015656
CA001025371 -0.378046567204834
CA001025375 0.628301085931418
CA0010253P0 0.0764267368620935
CA001025915 0.271273470762748
CA001025970 1.28655040865802
CA001025977 0.644834840157299
CA001025C70 0.415910456786657
CA001026170 0.714836522861948
CA001026270 0.339767550876372
CA001026323 0.209693640393176
CA001026562 0.642823499456733
CA001026563 0.700377593989757
CA001026565 0.309347638858562
CA001026639 0.343858242100886
CA001027114 0.109440085704272
CA001027403 0.938387696161053
CA001027775 0.050207105816942
CA0010277GN 1.61879813799563
CA001028340 0.245127761497517
CA001028L3M 0.154297396463717
CA00102BFHH 0.238656665290347
CA00102JR88 0.0528299532286228
CA00102PG75 0.106400098064607
CA001030180 0.466024956626499
CA001030210 0.265062726679962
CA001030220 0.200881862885745
CA001030230 0.33664853602177
CA001030425 0.222387855830701
CA001030426 0.614250164630494
CA001030552 0.127950193749786
CA001030600 0.264893530347218
CA001030605 0.345455757339718
CA001030610 1.17007162357573
CA001031110 0.410092665246302
CA001031316 0.471433120719343
CA001031352 0.626149552855531
CA001031353 0.47425074598262
CA001031400 0.46160531244965
CA001031413 0.434951784243742
CA001031650 0.764641837418208
CA001032730 0.514625721144948
CA001032731 0.757715150368885
CA001033230 1.93638281207862
CA001033232 0.329381702638858
CA001033456 0.990798431890222
CA001033479 0.511924544703987
CA001033480 0.512429063701109
CA001033483 0.535195275444289
CA001033485 1.27506507840027
CA001034170 0.383302045525061
CA001034175 1.13820234742323
CA001034600 -0.0556733967399157
CA001035612 0.257591407655852
CA001035614 0.59192090953552
CA001035940 0.531583033239194
CA001036205 0.339577628115297
CA001036206 0.278591587040026
CA001036208 0.381257479911611
CA001036210 0.437684600857605
CA001036218 0.62913498679462
CA001036240 0.227072272297956
CA001036570 0.386396844602021
CA001036572 0.623531245556363
CA001036B06 0.314684942520821
CA001037090 0.81491994610394
CA001037553 0.64204806278212
CA001037650 0.519427026912663
CA001037890 0.787439798766735
CA001037899 0.346933028719412
CA001038205 0.436282125608668
CA001038207 0.60589039693035
CA001038240 0.404157651370727
CA001038330 0.420571115983624
CA001038332 0.420183858886882
CA001038964 0.328733633841917
CA001039035 -0.49410365920534
CA001039040 0.801312819984727
CA00103EFJ0 0.86676842366583
CA001040390 0.25670849365361
CA001040445 0.695730591451552
CA001040R09 -0.159659192122427
CA001041050 0.365823917263853
CA001041710 0.11800702752629
CA001042255 0.343630760485603
CA001043150 0.320544294734834
CA001043152 0.37303782939572
CA001043722 0.922131933803623
CA001044840 0.232239357806306
CA001045100 0.323740846696577
CA001045440 0.423804768751734
CA0010459NN 0.48319717371623
CA001046330 0.524224865622328
CA001046332 0.642720130195946
CA001046390 0.404825191128813
CA001046391 0.192017314415454
CA001046392 0.81373881862724
CA001046400 0.778787949500299
CA001046410 0.312418159947267
CA001046795 1.37383382488982
CA001047172 0.680005015852266
CA001047179 -0.0103439922108544
CA001047660 0.227123033589903
CA001047670 0.380882381086134
CA001047671 0.0594962975710095
CA001047672 0.354204668680415
CA0010476F0 0.461900191529862
CA001047F6B 1.59856980966644
CA001048140 0.576776168403721
CA001048898 0.242836525426606
CA001048974 0.943427731734477
CA00104LC3N 0.622214473302338
CA001051350 0.697784117284007
CA001051351 0.876866434371763
CA001053645 0.7545413298304
CA001054500 0.525010569682997
CA001054503 0.604395186898789
CA001054920 0.404860506741037
CA001054925 0.189675193706916
CA0010549BN 0.767084594796529
CA001054RKF -0.392224275735776
CA0010551R8 0.651041574024243
CA001055950 0.62926567696866
CA001056250 0.53673965052434
CA001056869 0.63712132654454
CA001057050 0.565476711332185
CA001057052 -0.109261441783295
CA001057055 0.731785515511758
CA001057192 0.806504228192586
CA001058003 0.478561833108187
CA001058190 0.519753636083183
CA00105PA91 0.412049366031154
CA001060080 0.461943382990119
CA001060330 0.228796811573187
CA001060331 0.886680664132422
CA001060446 0.278012644778755
CA001060811 0.61539946113867
CA001060815 0.446739852548416
CA001060840 0.258858896852749
CA001060841 0.547233375087216
CA001060842 0.511174557538387
CA001060901 0.556738175866121
CA001060902 0.534554021639725
CA001060R0K 0.418940519885806
CA001061210 1.21355487138582
CA001061458 0.325339254998659
CA001062251 0.760126963733728
CA001062295 0.272921998311639
CA001062544 0.586665392266003
CA001062593 0.423534565084252
CA001062646 0.450316306653339
CA001062745 0.345610256703829
CA001063298 0.492234278709792
CA001063303 0.518660142656411
CA001063339 0.569750755797211
CA001063461 0.592525257592702
CA001063496 0.817772295134637
CA001063690 0.66910871728919
CA001064020 0.405593822190084
CA001064138 0.375384186516855
CA001064227 0.333301079092477
CA001064288 0.187995537255157
CA001064289 0.656793272582491
CA001064290 1.94271850820957
CA001064320 0.317599169314556
CA001064321 0.337470110725188
CA001064375 0.0590396382106732
CA001064497 0.853671547834863
CA001064591 0.830823272220836
CA001064728 0.596615057982306
CA001065010 0.513500356426873
CA001065130 0.244829703867959
CA001065170 0.0906419699900784
CA001065670 0.367422526936156
CA001065945 1.26671574598475
CA001066202 0.514785155965008
CA001066336 0.132731286171995
CA001066420 0.147055542064086
CA001066480 0.333777766373924
CA001066481 0.275493324713382
CA001066482 0.17114934516499
CA001066483 1.00549115459067
CA001066787 0.763421023329851
CA001066JFQ 0.633774607424614
CA001067005 0.503193079703196
CA001067225 0.862835760162565
CA001067740 0.449061156144684
CA001067742 0.376906545929106
CA001067745 0.571980804778879
CA001067776 0.607093658349441
CA001067881 0.956343781014983
CA001068100 0.333186774943053
CA001068130 0.305153334865542
CA001068131 0.376655807210837
CA001068134 0.724063142343336
CA001068170 0.578166809649086
CA001068250 0.53536830609153
CA001068677 0.431312121597373
CA00106C0C5 1.35736599145313
CA00106CDL0 1.85537936756479
CA00106D289 0.241975339632975
CA00106Q669 1.49307530442381
CA001070571 0.297831573569528
CA001070573 0.336021497154089
CA001072692 0.233907039111344
CA001072902 0.316923247568776
CA001073347 0.202864998361892
CA001073612 1.0321758287098
CA001073615 0.110976343230801
CA001073L4F 0.868709667663631
CA001074276 2.52498637249202
CA001074336 -0.0449570517626542
CA001075200 1.7821853292232
CA001075252 0.461525546289415
CA001075253 0.25476099479724
CA001075384 0.143425627062846
CA001075520 0.177378049360522
CA001076638 0.200493815688588
CA001076886 0.441657195783642
CA001077499 0.181720654036347
CA001077500 0.259826016880957
CA001077505 0.115262806708568
CA001077508 1.04388143662631
CA001078070 0.202469368233469
CA001078072 -0.0574589793329603
CA001078086 0.738527957079658
CA001078209 0.236334453958986
CA001078L3D 0.221179335502593
CA00107ADFE 0.310519551957603
CA00107G879 0.225358815720435
CA001080284 0.0474853419473891
CA001080289 0.391650621033372
CA001080430 0.560307093224025
CA001080431 0.369068292421025
CA001080432 0.285577891292694
CA001080870 0.191407268644488
CA0010808G0 0.531284612705043
CA001080930 0.125121851581054
CA001080QQ0 0.589213243011455
CA001081788 -0.107883757929994
CA001083157 0.766539902993126
CA001083285 -0.0937818245858393
CA001084050 1.19569110584262
CA001084350 0.169343328125974
CA001084351 0.255947048283467
CA001084490 0.371602649966756
CA001084731 -0.0595905501535745
CA001085208 0.285607883623963
CA001085281 0.257769914403023
CA001085373 0.931698423554644
CA001085414 -0.0841587390618719
CA001085415 0.506232266957897
CA001085450 -1.03764794822084
CA001085615 -1.46664940921432
CA001085835 0.363089694589265
CA001085836 0.594873236842316
CA001086082 0.184256274753161
CA001086083 0.343833046775987
CA001086090 0.327828738821435
CA001086550 0.318798122727879
CA001086556 0.545451457767202
CA001086558 0.547993188013559
CA001086695 0.433383109244321
CA001087600 0.227622359675487
CA001087950 0.379502644555257
CA001087974 0.400108574357936
CA001088007 0.634246763285451
CA001088009 0.417167457859924
CA001088010 0.128311407013072
CA001088015 0.238919335097558
CA001088970 0.081411682042791
CA001090300 0.17096499372413
CA001090586 -1.02584629504156
CA001090660 0.268702730086627
CA001090904 0.683826772865628
CA001090R0R 0.198260975781844
CA001091169 0.322016096986929
CA001091170 0.531185822709555
CA001091174 0.248602335717778
CA001091235 0.166756676829815
CA001092120 0.181830889076149
CA001092489 0.697770195245443
CA001092490 0.178566420442272
CA001092519 0.128003894263867
CA001092520 0.296597539912698
CA001092578 0.284948937587365
CA001092676 0.449897775406812
CA001092678 1.03615248213972
CA001092685 -0.0507706906411842
CA001092905 0.384363109488245
CA001092970 0.196304832423465
CA001092972 0.474323196246417
CA001093474 0.301849229212071
CA001093475 0.823610414708086
CA001093599 0.310871940681513
CA001093600 0.311952508598718
CA001093730 1.03677615628442
CA001093777 0.24528802459874
CA001094125 0.30450750334562
CA001094127 0.317418482964782
CA001094455 0.259423238192553
CA001094456 -0.196505043569291
CA001094457 0.845461929643296
CA001094602 0.785567025843951
CA001094616 0.450092533614878
CA001094719 0.520296476131669
CA001094785 -0.502235614850992
CA001094948 0.562071625225117
CA001094950 0.226031037981786
CA001094955 0.415560095537334
CA001094962 0.856802012408415
CA001095000 0.456064202589415
CA001095015 0.424420099391304
CA001095018 0.142407044072503
CA001095195 -1.22861751912647
CA0010952B9 0.322751038599962
CA001095676 0.339156313019744
CA001095820 0.264509280719367
CA001095821 0.962364035598921
CA001096436 0.191703986029948
CA001096439 0.488828564753013
CA001096450 0.216221509759238
CA001096453 0.390456309150601
CA001096455 0.687238907639335
CA001096458 -0.0357588349292617
CA001096460 -0.0704206230311426
CA001096465 0.131910484329351
CA001096468 0.322106582622617
CA001096600 0.341668482044582
CA001096601 0.15183667702061
CA001096625 -0.247511977423659
CA001096629 0.259595704414672
CA001096630 0.274744971457689
CA001096631 0.218529304874962
CA001096635 0.124784411739312
CA001096660 0.111414505587396
CA001096665 -1.20670684548766
CA001096775 1.78635961278473
CA001096952 0.47219895436298
CA001097370 0.39757174076897
CA001097646 0.228281296953939
CA001097888 0.902940579116215
CA001097970 0.773828292919363
CA001098138 0.47791526168693
CA001098318 0.46445177581748
CA001098335 0.79740506061451
CA001098490 0.140682239355104
CA001098492 -0.099606398680473
CA0010984R0 1.42852733497182
CA001098939 0.442039536516994
CA001098940 0.166028267596348
CA001098941 0.084945681850616
CA001098943 0.383662250178682
CA001098946 0.289804734697413
CA001098954 0.693327127780814
CA001098D90 0.172387846740017
CA001098DR0 0.5994559213487
CA00109A4NG 0.473645883715981
CA00109C0L6 3.1045598358493
CA00109C0LF 0.340933523305935
CA00109CN9G -2.25050153123711
CA00109E7R6 0.281573982275202
CA00109QJ3G 0.173967806397458
CA00109QR57 0.428506338020712
CA001100030 0.276277460745591
CA001100031 -0.100588118793685
CA001100040 0.592389791903545
CA001100119 0.361888338455371
CA001100120 0.243858981370282
CA001100130 0.12118611369422
CA001100240 0.0366249490804696
CA001100241 0.800320053859412
CA001100245 0.767059789126254
CA001100360 -0.180808119326824
CA001100370 0.538671632445138
CA001100875 0.548844297569336
CA001100881 0.741613202151417
CA001101138 0.146742400773786
CA001101140 -0.024380525877518
CA001101142 3.11556149930336
CA001101155 0.172153042375932
CA001101158 0.282218719770221
CA0011011MF 0.362885907513323
CA0011011N0 0.171444403059828
CA001101200 0.41115395252109
CA001101300 0.463869235261042
CA001101530 0.36692342318526
CA001101540 0.707928455827589
CA001101545 0.13596246393428
CA001101577 0.151332171514154
CA001101708 0.477343978258006
CA001101890 0.313292468720349
CA001101N65 0.350033183612696
CA001102220 0.195046696054791
CA001102222 0.661362076921513
CA001102253 0.296150059612052
CA001102255 -0.174896481991685
CA001102256 -0.18016630777323
CA001102415 -0.344805809121467
CA001102416 -2.65096472845816
CA001102417 0.11868561039451
CA001102425 0.476234211980013
CA001102650 0.620630828300028
CA001102910 1.01822187346689
CA001102912 0.809613766397982
CA001103324 0.13910228100538
CA001103326 0.459510623305421
CA001103332 0.362347069514935
CA001103333 0.621945810372463
CA001103334 0.449724840991161
CA001103342 0.362074227909554
CA001103510 0.212126153691472
CA001104468 0.430145570417807
CA001104470 0.131512364185333
CA001104473 -0.437209046074745
CA001104477 0.403496755519779
CA001104488 0.203806796021906
CA001104555 0.306231664920486
CA001104562 0.414671506568395
CA001104634 0.204422140892407
CA001104902 0.492048689386336
CA001104R02 0.279002904418628
CA001105155 0.314784465371792
CA001105190 0.321221184427268
CA001105192 0.186765124765773
CA001105550 0.312078997661193
CA001105553 0.143059425329496
CA001105630 0.533099198360301
CA001105658 0.271409668741115
CA001105663 1.17063732999559
CA001106178 0.316457318318894
CA001106180 0.259434494544119
CA001106200 0.662886767188097
CA001106256 0.315439981213419
CA001106300 0.613092822435669
CA0011063L2 -0.109879907438399
CA001106763 0.190642145867609
CA001106768 0.487156138448987
CA001106865 0.174506998515429
CA001106CL2 0.539795145621229
CA001106PF7 0.373276926920848
CA001107010 0.496512376376785
CA001107080 0.112381599380052
CA001107680 0.478260387546501
CA001107689 0.175120625862694
CA001107710 0.319076283827986
CA001107785 0.0971629048016598
CA001107788 -0.353977140998133
CA001107876 0.34358146772567
CA001107878 0.243179263358559
CA001107879 0.320327385040043
CA001107H79 0.508967058469388
CA001107H7H 0.795372363553328
CA001107H7R 0.196560927763766
CA001108380 0.779553953408356
CA001108395 0.238361488977511
CA001108410 -0.54590264128147
CA001108436 -0.22894459013742
CA001108440 1.3419243146112
CA001108446 0.25604338063117
CA001108447 0.258545886579453
CA001108453 0.257917524307634
CA001108462 0.172263790706329
CA001108465 0.358922597823886
CA001108473 0.164522840168633
CA001108487 0.258766515198528
CA001108824 0.759546202875905
CA001108825 0.0739043957585659
CA001108890 0.299641659495333
CA001108906 0.506172604081205
CA001108910 0.382477648564842
CA001108914 0.29727731473901
CA001108987 1.12746140230692
CA001108988 1.00858668928443
CA001108989 0.915032517158541
CA001108M87 0.0559599264466058
CA00110A1ND 0.14073818248639
CA00110CCCC 0.251004453891718
CA00110EA90 0.861435223209374
CA00110EF57 0.300331539675483
CA00110EFEF -0.108926289646505
CA00110FAG9 0.286873637422507
CA00110FBEE -0.0699223195160035
CA00110FK0M -0.187749470921034
CA00110G8G8 0.0969610537311833
CA00110H447 -0.17888985799922
CA00110N666 0.392538600411641
CA001110350 0.200886120356171
CA001110352 0.0887011056996246
CA00111090M -0.0386704623627087
CA001110Q78 -1.25042967724693
CA001112625 0.241134314664444
CA001113072 0.264295438598217
CA001113420 0.29447364673794
CA001113539 0.431603027787738
CA001113540 0.233023195022404
CA001113541 0.414243259562108
CA001113542 0.276534745736935
CA001113543 0.0115331814606478
CA001113550 0.0526032610470324
CA001113570 0.367649970323165
CA001113580 0.280266632290625
CA001113581 0.269764462398016
CA001114435 -1.09287872800369
CA001114474 0.304400455033525
CA001114619 0.289693338888978
CA001114620 0.151639317854062
CA001114622 0.633104660231975
CA001114623 1.5484891951263
CA001114627 0.29956716259505
CA001114739 0.270443317392591
CA001114740 0.0400109423587222
CA001114741 0.145799153973228
CA001114743 1.20145894414518
CA001114745 0.099563495512494
CA001114746 0.314431723419798
CA001116062 0.345926294650106
CA001116084 0.42720114916247
CA001116204 0.0935369918543286
CA001117215 0.289284327136807
CA001117410 0.279958432466007
CA001119002 -0.0820805747045446
CA001120630 0.464734117493338
CA001120633 0.093297598162198
CA001120M47 -0.670305521491395
CA001121090 0.642571857710413
CA001121459 1.82258146420399
CA001121620 0.675275723792011
CA001122541 0.591880416104839
CA001123195 0.569424062406746
CA001123360 0.322902173905786
CA001123370 0.531154426684646
CA001123390 0.355403243249971
CA001123468 0.521863151026175
CA001123469 0.109058438370211
CA001123721 0.341792909857001
CA001123750 0.258296419198284
CA001123930 0.381168402580504
CA001123939 0.284442936586297
CA001123965 1.31571534047319
CA001123970 0.314225095774744
CA001123972 0.588326312530195
CA001123975 0.611250994315482
CA001123980 0.406325932157863
CA001123981 0.351833122636193
CA001123982 0.98550380535825
CA001123984 0.0957417176575043
CA001123990 0.392720421351579
CA001123992 0.270448094184178
CA001123993 0.580151688997814
CA0011239R0 0.229650582585773
CA001124110 0.261579668974151
CA001124112 0.116666976658991
CA001124460 -1.48487306943993
CA001124668 0.593115631582836
CA001124860 0.239984559305576
CA001124890 0.269202375741442
CA001124980 0.0875171986292895
CA001125060 0.818106316557149
CA001125070 0.439015320256224
CA001125073 -0.128271669623207
CA001125075 0.564710890057371
CA001125079 0.226552177716729
CA001125223 -0.0897611520962182
CA001125380 0.281732921310308
CA001125381 0.238612419349753
CA001125570 0.84541549919683
CA001125585 0.512850844131094
CA001125586 0.349791207589342
CA001125590 -0.152128713387173
CA001125700 0.351991792533714
CA001125707 0.54329284876421
CA001125712 0.587022937181716
CA001125760 0.255255425219374
CA001125766 0.294282625972841
CA001125779 0.484250998116768
CA001125850 0.205875637390388
CA001125852 0.18290699149403
CA001125865 0.360202033811472
CA001125880 0.10153767982878
CA001125907 0.335813253448171
CA001126070 0.368014074617907
CA001126071 0.244288105606976
CA001126077 -0.0508191475228914
CA001126078 0.551834420275516
CA001126145 0.293324233204573
CA001126146 -0.0710653273901812
CA001126150 0.203389038313576
CA001126505 0.206421963401174
CA001126510 0.119244815204491
CA001126915 0.458257309913027
CA001127358 0.174882390361695
CA001127360 0.203486747266082
CA001127798 0.487642412122728
CA001127800 0.25257012708495
CA001127830 0.562001882886333
CA001128550 0.344765302609296
CA001128551 0.116754191118697
CA001128553 0.292443754064676
CA001128554 1.513271993069
CA001128580 0.220951894405506
CA001128581 0.316381408205605
CA001128582 0.359779891092929
CA001128583 0.313248490202095
CA001128584 0.407372265489193
CA001128585 0.828740871103183
CA001128758 -0.0846034633836805
CA001128759 -0.223504776642111
CA001128958 0.354542053857544
CA001128983 0.159406783333362
CA00112E700 0.681589752218185
CA00112FN0M 0.507366489423786
CA00112G8L1 0.285394838354217
CA00112HEHD 0.659752414432839
CA001130771 0.251135042531904
CA001130875 1.6039582893827
CA001130975 0.707908974685976
CA001131410 0.327060575018095
CA001131615 0.122346425168498
CA001133270 0.269960581652987
CA001133271 2.28310898333377
CA001133274 0.154139833721197
CA001133275 0.205506225908897
CA001133300 0.356203469462048
CA001134130 0.504078093225272
CA001135126 0.279809775969643
CA001136812 0.290597048755599
CA001136813 1.01734630099333
CA001140448 0.369765380506309
CA001140876 0.120690803148523
CA001140905 0.543605713495276
CA001141450 0.583534764475798
CA001141455 0.15964478923845
CA001141457 0.267412822126069
CA001141463 -0.428306171597694
CA001141800 0.286202287812764
CA001141803 -0.161587006164542
CA001142112 0.530230502798236
CA001142130 0.303972661761239
CA001142160 0.187877812206842
CA001142164 0.401735987234539
CA001142400 0.209938800564894
CA001142574 0.289749064835897
CA001142640 0.18600307317126
CA001142820 0.259570302364059
CA001143120 0.503604636860442
CA001143617 0.730849764194874
CA001143900 0.220747303120749
CA001144388 0.192632058426421
CA001144413 -0.155793683485689
CA001144580 0.100135598835647
CA001144582 0.542327679092424
CA001144635 0.182465930260585
CA001145297 0.519518996342815
CA001145300 0.246920410313938
CA001145303 0.53548595853814
CA001145430 0.351237770861341
CA001145442 0.197325131033817
CA001145445 0.370421569152021
CA001145446 0.809268576610498
CA001145460 0.26132487020778
CA001145730 0.267248071915994
CA001145M29 0.331438190375077
CA001146000 0.599784097886936
CA001146168 0.365931297707279
CA001146810 0.107847986177927
CA001146870 0.420183629213328
